Sequence,Type,Année,Tour,Département,Commune,Code canton,Code circonscription,Numéro du bureau,Indicatif,Nombre d'inscrits,Nombre d'abstentions,Nombre de votants,Nombre de votants d'après les feuilles d'émargement,Nombre de bulletins blancs,Nombre de bulletins nuls,Nombre d'exprimés,Nombre de candidats,Sigle du candidat,Nombre de voix du candidat,Geo Shape,NOM,ADRESSE,geo_point_2d
124,PR,2022,2,31,555,15,4,119,I,986,292,694,694,46,19,629,2,Le Pen,109,"{""coordinates"": [[[1.4226477418, 43.5966212738], [1.4225791201, 43.5965119176], [1.4225845472, 43.5964126194], [1.4226378535, 43.596314594], [1.419893326, 43.5958259721], [1.4198521441, 43.5958966507], [1.4198528137, 43.5960224849], [1.4197656104, 43.5963220762], [1.4198112048, 43.5967542559], [1.4201172238, 43.5969471049], [1.4209208027, 43.5971787843], [1.4209108385, 43.5972345316], [1.4211625072, 43.5972923857], [1.4213104387, 43.5974080637], [1.421528722, 43.5974569519], [1.4232168406, 43.5978203177], [1.4240745772, 43.5979923687], [1.4246153201, 43.5981341373], [1.425407364, 43.5983220111], [1.4259445615, 43.5984573802], [1.4265378137, 43.5985999573], [1.4268587265, 43.5986486318], [1.4268900751, 43.5985809895], [1.4278779027, 43.5987653764], [1.4282306517, 43.5988299678], [1.4282476018, 43.5987359828], [1.4287184562, 43.5987021999], [1.4289465262, 43.5987923659], [1.4290349794, 43.5991150383], [1.4289327935, 43.5992017883], [1.4297141482, 43.5995500391], [1.4306585805, 43.5981303638], [1.4298182092, 43.5980072198], [1.4295061618, 43.597943811], [1.4294961165, 43.5977757438], [1.4282900855, 43.5975583535], [1.4282399645, 43.5973323526], [1.4271004287, 43.5971245141], [1.4250347434, 43.5967457961], [1.4249635537, 43.5969480176], [1.4235056887, 43.5966837441], [1.4234069728, 43.5967448545], [1.4232187475, 43.5967993135], [1.4230501764, 43.5968160213], [1.4228682024, 43.596772806], [1.4227280274, 43.5967030059], [1.4226477418, 43.5966212738]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.59756970963773,1.4252686930913936"
124,PR,2022,2,31,555,15,4,119,I,986,292,694,694,46,19,629,2,Macron,520,"{""coordinates"": [[[1.4226477418, 43.5966212738], [1.4225791201, 43.5965119176], [1.4225845472, 43.5964126194], [1.4226378535, 43.596314594], [1.419893326, 43.5958259721], [1.4198521441, 43.5958966507], [1.4198528137, 43.5960224849], [1.4197656104, 43.5963220762], [1.4198112048, 43.5967542559], [1.4201172238, 43.5969471049], [1.4209208027, 43.5971787843], [1.4209108385, 43.5972345316], [1.4211625072, 43.5972923857], [1.4213104387, 43.5974080637], [1.421528722, 43.5974569519], [1.4232168406, 43.5978203177], [1.4240745772, 43.5979923687], [1.4246153201, 43.5981341373], [1.425407364, 43.5983220111], [1.4259445615, 43.5984573802], [1.4265378137, 43.5985999573], [1.4268587265, 43.5986486318], [1.4268900751, 43.5985809895], [1.4278779027, 43.5987653764], [1.4282306517, 43.5988299678], [1.4282476018, 43.5987359828], [1.4287184562, 43.5987021999], [1.4289465262, 43.5987923659], [1.4290349794, 43.5991150383], [1.4289327935, 43.5992017883], [1.4297141482, 43.5995500391], [1.4306585805, 43.5981303638], [1.4298182092, 43.5980072198], [1.4295061618, 43.597943811], [1.4294961165, 43.5977757438], [1.4282900855, 43.5975583535], [1.4282399645, 43.5973323526], [1.4271004287, 43.5971245141], [1.4250347434, 43.5967457961], [1.4249635537, 43.5969480176], [1.4235056887, 43.5966837441], [1.4234069728, 43.5967448545], [1.4232187475, 43.5967993135], [1.4230501764, 43.5968160213], [1.4228682024, 43.596772806], [1.4227280274, 43.5967030059], [1.4226477418, 43.5966212738]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.59756970963773,1.4252686930913936"
125,PR,2022,2,31,555,15,4,120,I,1031,300,731,731,81,28,622,2,Le Pen,174,"{""coordinates"": [[[1.4239888793, 43.5930628793], [1.4238535685, 43.5931393497], [1.42363692, 43.5939933392], [1.4233044095, 43.5953141849], [1.4231379325, 43.5960589902], [1.423002624, 43.5960679433], [1.4227219818, 43.5961603208], [1.4226378535, 43.596314594], [1.4225845472, 43.5964126194], [1.4225791201, 43.5965119176], [1.4226477418, 43.5966212738], [1.4227280274, 43.5967030059], [1.4228682024, 43.596772806], [1.4230501764, 43.5968160213], [1.4232187475, 43.5967993135], [1.4234069728, 43.5967448545], [1.4235056887, 43.5966837441], [1.4249635537, 43.5969480176], [1.4250347434, 43.5967457961], [1.4271004287, 43.5971245141], [1.4279168057, 43.5951262245], [1.42826944, 43.5946228777], [1.4272377315, 43.5942408744], [1.4285147215, 43.5930448114], [1.42791289, 43.5926726281], [1.4273304366, 43.5932563821], [1.426580304, 43.5939129974], [1.4254709124, 43.593514438], [1.4253619345, 43.5935722252], [1.4239888793, 43.5930628793]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.595146712905056,1.4255507692729716"
125,PR,2022,2,31,555,15,4,120,I,1031,300,731,731,81,28,622,2,Macron,448,"{""coordinates"": [[[1.4239888793, 43.5930628793], [1.4238535685, 43.5931393497], [1.42363692, 43.5939933392], [1.4233044095, 43.5953141849], [1.4231379325, 43.5960589902], [1.423002624, 43.5960679433], [1.4227219818, 43.5961603208], [1.4226378535, 43.596314594], [1.4225845472, 43.5964126194], [1.4225791201, 43.5965119176], [1.4226477418, 43.5966212738], [1.4227280274, 43.5967030059], [1.4228682024, 43.596772806], [1.4230501764, 43.5968160213], [1.4232187475, 43.5967993135], [1.4234069728, 43.5967448545], [1.4235056887, 43.5966837441], [1.4249635537, 43.5969480176], [1.4250347434, 43.5967457961], [1.4271004287, 43.5971245141], [1.4279168057, 43.5951262245], [1.42826944, 43.5946228777], [1.4272377315, 43.5942408744], [1.4285147215, 43.5930448114], [1.42791289, 43.5926726281], [1.4273304366, 43.5932563821], [1.426580304, 43.5939129974], [1.4254709124, 43.593514438], [1.4253619345, 43.5935722252], [1.4239888793, 43.5930628793]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.595146712905056,1.4255507692729716"
126,PR,2022,2,31,555,15,4,121,I,1118,263,855,855,76,26,753,2,Le Pen,120,"{""coordinates"": [[[1.4229774812, 43.5926758043], [1.4239888793, 43.5930628793], [1.4253619345, 43.5935722252], [1.4254709124, 43.593514438], [1.426580304, 43.5939129974], [1.4273304366, 43.5932563821], [1.42791289, 43.5926726281], [1.4266757364, 43.5919194648], [1.4265629886, 43.5918579161], [1.4248406834, 43.591031249], [1.4226599267, 43.5898660064], [1.4218751185, 43.5894348547], [1.4191978823, 43.5912649835], [1.4190911012, 43.591545897], [1.4192315652, 43.5915178114], [1.4194263061, 43.5914245684], [1.4195710778, 43.5913889091], [1.4205608045, 43.5917588857], [1.4212844396, 43.5920351263], [1.4221781026, 43.5923761029], [1.4229774812, 43.5926758043]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.591732855635186,1.4236260953377113"
126,PR,2022,2,31,555,15,4,121,I,1118,263,855,855,76,26,753,2,Macron,633,"{""coordinates"": [[[1.4229774812, 43.5926758043], [1.4239888793, 43.5930628793], [1.4253619345, 43.5935722252], [1.4254709124, 43.593514438], [1.426580304, 43.5939129974], [1.4273304366, 43.5932563821], [1.42791289, 43.5926726281], [1.4266757364, 43.5919194648], [1.4265629886, 43.5918579161], [1.4248406834, 43.591031249], [1.4226599267, 43.5898660064], [1.4218751185, 43.5894348547], [1.4191978823, 43.5912649835], [1.4190911012, 43.591545897], [1.4192315652, 43.5915178114], [1.4194263061, 43.5914245684], [1.4195710778, 43.5913889091], [1.4205608045, 43.5917588857], [1.4212844396, 43.5920351263], [1.4221781026, 43.5923761029], [1.4229774812, 43.5926758043]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.591732855635186,1.4236260953377113"
127,PR,2022,2,31,555,15,4,122,I,1148,293,855,855,78,23,754,2,Le Pen,144,"{""coordinates"": [[[1.4198186344, 43.5969677887], [1.4198112048, 43.5967542559], [1.4197656104, 43.5963220762], [1.4198528137, 43.5960224849], [1.4198521441, 43.5958966507], [1.419893326, 43.5958259721], [1.4226378535, 43.596314594], [1.4227219818, 43.5961603208], [1.423002624, 43.5960679433], [1.4231379325, 43.5960589902], [1.4233044095, 43.5953141849], [1.42363692, 43.5939933392], [1.4238535685, 43.5931393497], [1.4239888793, 43.5930628793], [1.4229774812, 43.5926758043], [1.4221781026, 43.5923761029], [1.4212844396, 43.5920351263], [1.4205608045, 43.5917588857], [1.4195710778, 43.5913889091], [1.4194263061, 43.5914245684], [1.4192315652, 43.5915178114], [1.4190911012, 43.591545897], [1.4188832583, 43.5916619776], [1.4192694718, 43.5940865104], [1.4190086732, 43.5943813088], [1.4191878029, 43.5953907419], [1.4190665011, 43.5955830202], [1.4188916639, 43.5959933664], [1.4193163202, 43.596108576], [1.4194348771, 43.596619893], [1.4195044296, 43.5970074279], [1.4197775851, 43.5970519727], [1.4198186344, 43.5969677887]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.594047529546586,1.4211400991815095"
127,PR,2022,2,31,555,15,4,122,I,1148,293,855,855,78,23,754,2,Macron,610,"{""coordinates"": [[[1.4198186344, 43.5969677887], [1.4198112048, 43.5967542559], [1.4197656104, 43.5963220762], [1.4198528137, 43.5960224849], [1.4198521441, 43.5958966507], [1.419893326, 43.5958259721], [1.4226378535, 43.596314594], [1.4227219818, 43.5961603208], [1.423002624, 43.5960679433], [1.4231379325, 43.5960589902], [1.4233044095, 43.5953141849], [1.42363692, 43.5939933392], [1.4238535685, 43.5931393497], [1.4239888793, 43.5930628793], [1.4229774812, 43.5926758043], [1.4221781026, 43.5923761029], [1.4212844396, 43.5920351263], [1.4205608045, 43.5917588857], [1.4195710778, 43.5913889091], [1.4194263061, 43.5914245684], [1.4192315652, 43.5915178114], [1.4190911012, 43.591545897], [1.4188832583, 43.5916619776], [1.4192694718, 43.5940865104], [1.4190086732, 43.5943813088], [1.4191878029, 43.5953907419], [1.4190665011, 43.5955830202], [1.4188916639, 43.5959933664], [1.4193163202, 43.596108576], [1.4194348771, 43.596619893], [1.4195044296, 43.5970074279], [1.4197775851, 43.5970519727], [1.4198186344, 43.5969677887]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.594047529546586,1.4211400991815095"
128,PR,2022,2,31,555,15,4,123,I,1103,324,779,779,67,25,687,2,Le Pen,164,"{""coordinates"": [[[1.4192372217, 43.5966403999], [1.4188059252, 43.5965470885], [1.4178508311, 43.5962744386], [1.416233908, 43.5959450348], [1.4155737316, 43.5959651256], [1.4138042568, 43.5959190885], [1.4125593536, 43.5960243649], [1.4112575221, 43.5960389795], [1.4099971361, 43.5959827134], [1.4093248122, 43.594372872], [1.4093380915, 43.5940918705], [1.4078559314, 43.5941196932], [1.4086299278, 43.5952778578], [1.4096629448, 43.5962203369], [1.4129930721, 43.5963985478], [1.4150842543, 43.5963631727], [1.4168988085, 43.5990635006], [1.4185537631, 43.5983006519], [1.419196469, 43.5979037536], [1.4198546639, 43.5977690573], [1.4199633151, 43.5978995563], [1.4200655627, 43.5981817736], [1.4202076766, 43.6006389331], [1.4212746639, 43.6005153263], [1.421164169, 43.60038063], [1.4213215184, 43.5988755167], [1.421443026, 43.5979873507], [1.421528722, 43.5974569519], [1.4213104387, 43.5974080637], [1.4211625072, 43.5972923857], [1.4209108385, 43.5972345316], [1.4209208027, 43.5971787843], [1.4201172238, 43.5969471049], [1.4198112048, 43.5967542559], [1.4198186344, 43.5969677887], [1.4197775851, 43.5970519727], [1.4195044296, 43.5970074279], [1.4194348771, 43.596619893], [1.4192372217, 43.5966403999]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.597238070753036,1.4167178517205081"
128,PR,2022,2,31,555,15,4,123,I,1103,324,779,779,67,25,687,2,Macron,523,"{""coordinates"": [[[1.4192372217, 43.5966403999], [1.4188059252, 43.5965470885], [1.4178508311, 43.5962744386], [1.416233908, 43.5959450348], [1.4155737316, 43.5959651256], [1.4138042568, 43.5959190885], [1.4125593536, 43.5960243649], [1.4112575221, 43.5960389795], [1.4099971361, 43.5959827134], [1.4093248122, 43.594372872], [1.4093380915, 43.5940918705], [1.4078559314, 43.5941196932], [1.4086299278, 43.5952778578], [1.4096629448, 43.5962203369], [1.4129930721, 43.5963985478], [1.4150842543, 43.5963631727], [1.4168988085, 43.5990635006], [1.4185537631, 43.5983006519], [1.419196469, 43.5979037536], [1.4198546639, 43.5977690573], [1.4199633151, 43.5978995563], [1.4200655627, 43.5981817736], [1.4202076766, 43.6006389331], [1.4212746639, 43.6005153263], [1.421164169, 43.60038063], [1.4213215184, 43.5988755167], [1.421443026, 43.5979873507], [1.421528722, 43.5974569519], [1.4213104387, 43.5974080637], [1.4211625072, 43.5972923857], [1.4209108385, 43.5972345316], [1.4209208027, 43.5971787843], [1.4201172238, 43.5969471049], [1.4198112048, 43.5967542559], [1.4198186344, 43.5969677887], [1.4197775851, 43.5970519727], [1.4195044296, 43.5970074279], [1.4194348771, 43.596619893], [1.4192372217, 43.5966403999]]], ""type"": ""Polygon""}",École élémentaire Patte d'Oie,44 rue du Tchad,"43.597238070753036,1.4167178517205081"
129,PR,2022,2,31,555,15,4,124,I,1071,399,672,672,58,15,599,2,Le Pen,139,"{""coordinates"": [[[1.4079666805, 43.5937277342], [1.4093263619, 43.5934234534], [1.4104776848, 43.5932137266], [1.4114566554, 43.5930355445], [1.415451755, 43.5935681607], [1.4192694718, 43.5940865104], [1.4188832583, 43.5916619776], [1.4190911012, 43.591545897], [1.4191978823, 43.5912649835], [1.4191375725, 43.5912273295], [1.4188058237, 43.5911281898], [1.4177110817, 43.5907058512], [1.4159335216, 43.5900702697], [1.4133849445, 43.589168249], [1.4111107594, 43.5927714217], [1.4096938274, 43.5930999875], [1.4095018645, 43.5931433358], [1.4079666805, 43.5937277342]]], ""type"": ""Polygon""}",École élémentaire Étienne Billières,56 rue Jacques Gamelin,"43.59191146917323,1.415228599452705"
129,PR,2022,2,31,555,15,4,124,I,1071,399,672,672,58,15,599,2,Macron,460,"{""coordinates"": [[[1.4079666805, 43.5937277342], [1.4093263619, 43.5934234534], [1.4104776848, 43.5932137266], [1.4114566554, 43.5930355445], [1.415451755, 43.5935681607], [1.4192694718, 43.5940865104], [1.4188832583, 43.5916619776], [1.4190911012, 43.591545897], [1.4191978823, 43.5912649835], [1.4191375725, 43.5912273295], [1.4188058237, 43.5911281898], [1.4177110817, 43.5907058512], [1.4159335216, 43.5900702697], [1.4133849445, 43.589168249], [1.4111107594, 43.5927714217], [1.4096938274, 43.5930999875], [1.4095018645, 43.5931433358], [1.4079666805, 43.5937277342]]], ""type"": ""Polygon""}",École élémentaire Étienne Billières,56 rue Jacques Gamelin,"43.59191146917323,1.415228599452705"
130,PR,2022,2,31,555,15,4,125,I,932,264,668,668,58,15,595,2,Le Pen,120,"{""coordinates"": [[[1.4160806101, 43.5898053829], [1.4170327433, 43.5880928064], [1.4173475538, 43.5875125456], [1.4173689065, 43.5874838393], [1.4171877896, 43.5874412654], [1.4155183711, 43.5867595569], [1.4128162121, 43.5857048754], [1.4127448915, 43.5855385024], [1.4118686033, 43.5867484869], [1.4119053253, 43.5870241574], [1.411286507, 43.588302855], [1.4108061406, 43.5881341949], [1.4099729469, 43.5883632295], [1.4094977476, 43.5885991969], [1.4092995118, 43.5888130228], [1.409094145, 43.5891345817], [1.4089415331, 43.5895342734], [1.4100698863, 43.5913948013], [1.4101074173, 43.5920801057], [1.4099366637, 43.5925875782], [1.4095018645, 43.5931433358], [1.4096938274, 43.5930999875], [1.4111107594, 43.5927714217], [1.4133849445, 43.589168249], [1.4159335216, 43.5900702697], [1.4160806101, 43.5898053829]]], ""type"": ""Polygon""}",École élémentaire Étienne Billières,56 rue Jacques Gamelin,"43.58892027641847,1.4127988757759347"
130,PR,2022,2,31,555,15,4,125,I,932,264,668,668,58,15,595,2,Macron,475,"{""coordinates"": [[[1.4160806101, 43.5898053829], [1.4170327433, 43.5880928064], [1.4173475538, 43.5875125456], [1.4173689065, 43.5874838393], [1.4171877896, 43.5874412654], [1.4155183711, 43.5867595569], [1.4128162121, 43.5857048754], [1.4127448915, 43.5855385024], [1.4118686033, 43.5867484869], [1.4119053253, 43.5870241574], [1.411286507, 43.588302855], [1.4108061406, 43.5881341949], [1.4099729469, 43.5883632295], [1.4094977476, 43.5885991969], [1.4092995118, 43.5888130228], [1.409094145, 43.5891345817], [1.4089415331, 43.5895342734], [1.4100698863, 43.5913948013], [1.4101074173, 43.5920801057], [1.4099366637, 43.5925875782], [1.4095018645, 43.5931433358], [1.4096938274, 43.5930999875], [1.4111107594, 43.5927714217], [1.4133849445, 43.589168249], [1.4159335216, 43.5900702697], [1.4160806101, 43.5898053829]]], ""type"": ""Polygon""}",École élémentaire Étienne Billières,56 rue Jacques Gamelin,"43.58892027641847,1.4127988757759347"
131,PR,2022,2,31,555,15,4,126,I,1068,273,795,795,72,29,694,2,Le Pen,128,"{""coordinates"": [[[1.4231774769, 43.5874092219], [1.4224319434, 43.5878366124], [1.4221416049, 43.5855446347], [1.4200664985, 43.5860794413], [1.4183055653, 43.586450929], [1.4184997377, 43.5869040785], [1.4183152014, 43.5873784129], [1.4180022468, 43.5876603747], [1.4173689065, 43.5874838393], [1.4173475538, 43.5875125456], [1.4170327433, 43.5880928064], [1.4160806101, 43.5898053829], [1.4159335216, 43.5900702697], [1.4177110817, 43.5907058512], [1.4188058237, 43.5911281898], [1.4191375725, 43.5912273295], [1.4191978823, 43.5912649835], [1.4218751185, 43.5894348547], [1.4233678461, 43.5884279628], [1.4231774769, 43.5874092219]]], ""type"": ""Polygon""}",École élémentaire Étienne Billières,56 rue Jacques Gamelin,"43.58847684721166,1.4197320816381027"
131,PR,2022,2,31,555,15,4,126,I,1068,273,795,795,72,29,694,2,Macron,566,"{""coordinates"": [[[1.4231774769, 43.5874092219], [1.4224319434, 43.5878366124], [1.4221416049, 43.5855446347], [1.4200664985, 43.5860794413], [1.4183055653, 43.586450929], [1.4184997377, 43.5869040785], [1.4183152014, 43.5873784129], [1.4180022468, 43.5876603747], [1.4173689065, 43.5874838393], [1.4173475538, 43.5875125456], [1.4170327433, 43.5880928064], [1.4160806101, 43.5898053829], [1.4159335216, 43.5900702697], [1.4177110817, 43.5907058512], [1.4188058237, 43.5911281898], [1.4191375725, 43.5912273295], [1.4191978823, 43.5912649835], [1.4218751185, 43.5894348547], [1.4233678461, 43.5884279628], [1.4231774769, 43.5874092219]]], ""type"": ""Polygon""}",École élémentaire Étienne Billières,56 rue Jacques Gamelin,"43.58847684721166,1.4197320816381027"
132,PR,2022,2,31,555,15,4,127,I,892,292,600,600,56,11,533,2,Le Pen,131,"{""coordinates"": [[[1.4183152014, 43.5873784129], [1.4184997377, 43.5869040785], [1.4183055653, 43.586450929], [1.4200664985, 43.5860794413], [1.4221416049, 43.5855446347], [1.4224319434, 43.5878366124], [1.4231774769, 43.5874092219], [1.4228950008, 43.5858235507], [1.4223335085, 43.5826719315], [1.4221676423, 43.5819801447], [1.4193859145, 43.5829814491], [1.4161791146, 43.5841360006], [1.4155930417, 43.5843401562], [1.4135406245, 43.5857817419], [1.4127448915, 43.5855385024], [1.4128162121, 43.5857048754], [1.4155183711, 43.5867595569], [1.4171877896, 43.5874412654], [1.4173689065, 43.5874838393], [1.4180022468, 43.5876603747], [1.4183152014, 43.5873784129]]], ""type"": ""Polygon""}",École élémentaire Étienne Billières,56 rue Jacques Gamelin,"43.585018046945514,1.4188747480961388"
132,PR,2022,2,31,555,15,4,127,I,892,292,600,600,56,11,533,2,Macron,402,"{""coordinates"": [[[1.4183152014, 43.5873784129], [1.4184997377, 43.5869040785], [1.4183055653, 43.586450929], [1.4200664985, 43.5860794413], [1.4221416049, 43.5855446347], [1.4224319434, 43.5878366124], [1.4231774769, 43.5874092219], [1.4228950008, 43.5858235507], [1.4223335085, 43.5826719315], [1.4221676423, 43.5819801447], [1.4193859145, 43.5829814491], [1.4161791146, 43.5841360006], [1.4155930417, 43.5843401562], [1.4135406245, 43.5857817419], [1.4127448915, 43.5855385024], [1.4128162121, 43.5857048754], [1.4155183711, 43.5867595569], [1.4171877896, 43.5874412654], [1.4173689065, 43.5874838393], [1.4180022468, 43.5876603747], [1.4183152014, 43.5873784129]]], ""type"": ""Polygon""}",École élémentaire Étienne Billières,56 rue Jacques Gamelin,"43.585018046945514,1.4188747480961388"
134,PR,2022,2,31,555,15,4,129,I,1184,305,879,879,63,23,793,2,Le Pen,153,"{""coordinates"": [[[1.418375964, 43.6011451715], [1.4187104766, 43.6010655703], [1.4202076766, 43.6006389331], [1.4200655627, 43.5981817736], [1.4199633151, 43.5978995563], [1.4179829248, 43.5986801475], [1.4180001672, 43.5988288334], [1.4172450867, 43.5991670931], [1.4160403409, 43.5997070111], [1.4157021332, 43.5998575361], [1.413831503, 43.600689093], [1.4130944714, 43.6010160272], [1.4121412162, 43.6014805288], [1.4126703449, 43.6025012059], [1.4153343625, 43.6018688272], [1.416161194, 43.6016726217], [1.418375964, 43.6011451715]]], ""type"": ""Polygon""}",École élémentaire Fontaine Bayonne,14 rue Dufaur de Pibrac,"43.60042827939843,1.416789447520135"
134,PR,2022,2,31,555,15,4,129,I,1184,305,879,879,63,23,793,2,Macron,640,"{""coordinates"": [[[1.418375964, 43.6011451715], [1.4187104766, 43.6010655703], [1.4202076766, 43.6006389331], [1.4200655627, 43.5981817736], [1.4199633151, 43.5978995563], [1.4179829248, 43.5986801475], [1.4180001672, 43.5988288334], [1.4172450867, 43.5991670931], [1.4160403409, 43.5997070111], [1.4157021332, 43.5998575361], [1.413831503, 43.600689093], [1.4130944714, 43.6010160272], [1.4121412162, 43.6014805288], [1.4126703449, 43.6025012059], [1.4153343625, 43.6018688272], [1.416161194, 43.6016726217], [1.418375964, 43.6011451715]]], ""type"": ""Polygon""}",École élémentaire Fontaine Bayonne,14 rue Dufaur de Pibrac,"43.60042827939843,1.416789447520135"
135,PR,2022,2,31,555,15,4,130,I,1921,593,1328,1328,104,34,1190,2,Le Pen,300,"{""coordinates"": [[[1.4198546639, 43.5977690573], [1.419196469, 43.5979037536], [1.4185537631, 43.5983006519], [1.4168988085, 43.5990635006], [1.4150842543, 43.5963631727], [1.4129930721, 43.5963985478], [1.4096629448, 43.5962203369], [1.4086299278, 43.5952778578], [1.4078559314, 43.5941196932], [1.4079666805, 43.5937277342], [1.4006441196, 43.5958057228], [1.3989206194, 43.5961376249], [1.3969659219, 43.596279006], [1.3969610823, 43.5966538881], [1.3971315393, 43.5977993438], [1.3975762842, 43.599560164], [1.3985510335, 43.6010923982], [1.3990615399, 43.6021209976], [1.4001372459, 43.6031876288], [1.4010368679, 43.6038809185], [1.4016674045, 43.6043084069], [1.4035939014, 43.6051352746], [1.406953093, 43.6036379162], [1.4071112139, 43.604219124], [1.4085708776, 43.6036784792], [1.4090847019, 43.6034880967], [1.4095812313, 43.6033275799], [1.4106636391, 43.6029774772], [1.4126703449, 43.6025012059], [1.4121412162, 43.6014805288], [1.4130944714, 43.6010160272], [1.413831503, 43.600689093], [1.4157021332, 43.5998575361], [1.4160403409, 43.5997070111], [1.4172450867, 43.5991670931], [1.4180001672, 43.5988288334], [1.4179829248, 43.5986801475], [1.4199633151, 43.5978995563], [1.4198546639, 43.5977690573]]], ""type"": ""Polygon""}",École élémentaire Fontaine Bayonne,14 rue Dufaur de Pibrac,"43.59936064705561,1.40615582151729"
135,PR,2022,2,31,555,15,4,130,I,1921,593,1328,1328,104,34,1190,2,Macron,890,"{""coordinates"": [[[1.4198546639, 43.5977690573], [1.419196469, 43.5979037536], [1.4185537631, 43.5983006519], [1.4168988085, 43.5990635006], [1.4150842543, 43.5963631727], [1.4129930721, 43.5963985478], [1.4096629448, 43.5962203369], [1.4086299278, 43.5952778578], [1.4078559314, 43.5941196932], [1.4079666805, 43.5937277342], [1.4006441196, 43.5958057228], [1.3989206194, 43.5961376249], [1.3969659219, 43.596279006], [1.3969610823, 43.5966538881], [1.3971315393, 43.5977993438], [1.3975762842, 43.599560164], [1.3985510335, 43.6010923982], [1.3990615399, 43.6021209976], [1.4001372459, 43.6031876288], [1.4010368679, 43.6038809185], [1.4016674045, 43.6043084069], [1.4035939014, 43.6051352746], [1.406953093, 43.6036379162], [1.4071112139, 43.604219124], [1.4085708776, 43.6036784792], [1.4090847019, 43.6034880967], [1.4095812313, 43.6033275799], [1.4106636391, 43.6029774772], [1.4126703449, 43.6025012059], [1.4121412162, 43.6014805288], [1.4130944714, 43.6010160272], [1.413831503, 43.600689093], [1.4157021332, 43.5998575361], [1.4160403409, 43.5997070111], [1.4172450867, 43.5991670931], [1.4180001672, 43.5988288334], [1.4179829248, 43.5986801475], [1.4199633151, 43.5978995563], [1.4198546639, 43.5977690573]]], ""type"": ""Polygon""}",École élémentaire Fontaine Bayonne,14 rue Dufaur de Pibrac,"43.59936064705561,1.40615582151729"
139,PR,2022,2,31,555,15,4,134,I,1119,346,773,774,56,24,693,2,Le Pen,198,"{""coordinates"": [[[1.3830646629, 43.5812746107], [1.3832873812, 43.581180316], [1.3832966041, 43.5806023015], [1.3836036829, 43.5801166844], [1.3838027793, 43.5801183603], [1.3847881709, 43.5807615036], [1.3850399667, 43.5808866223], [1.3858629236, 43.5810241012], [1.3857346824, 43.5802490867], [1.386713189, 43.580425717], [1.3879662955, 43.5799470747], [1.3880212466, 43.5798300647], [1.3874958358, 43.5799544226], [1.3871934928, 43.5799037245], [1.3871183152, 43.5797245095], [1.3877511531, 43.5795667944], [1.3880980009, 43.5796179715], [1.3882413984, 43.5792596452], [1.3890728224, 43.5790262898], [1.3903399246, 43.5791400186], [1.3910536706, 43.5800098062], [1.3928561904, 43.5790209997], [1.3923452581, 43.5786581495], [1.3919772492, 43.5784743677], [1.3922614994, 43.5781929033], [1.3926376297, 43.5779453146], [1.3931655114, 43.5777292663], [1.3933174104, 43.5774220929], [1.393202699, 43.5770218672], [1.3934487777, 43.5767665687], [1.3937009955, 43.5767005489], [1.3938429635, 43.5766408209], [1.3940749722, 43.5761175487], [1.3941057206, 43.5760218811], [1.3915934306, 43.57544561], [1.3913195526, 43.5760759381], [1.3887842462, 43.5768675881], [1.3862620239, 43.5749759924], [1.3858358417, 43.5747150252], [1.3855705611, 43.5749168273], [1.3838302908, 43.5753721785], [1.3818887339, 43.5781811684], [1.3821773405, 43.5790331498], [1.3817542323, 43.579179602], [1.3813341129, 43.5792118161], [1.3811155756, 43.5792139489], [1.3802516961, 43.578828747], [1.3800109789, 43.5791549325], [1.3797254043, 43.5795955304], [1.3797739243, 43.5797462294], [1.3798231803, 43.5798696646], [1.3800690276, 43.5803613544], [1.3801258588, 43.5804821678], [1.3802581061, 43.5806791143], [1.3806741957, 43.5808300872], [1.3820578418, 43.5805712821], [1.3824943398, 43.5804231815], [1.3828663888, 43.5803527947], [1.3831529659, 43.580368901], [1.3830063944, 43.5805633953], [1.3829164317, 43.5808358408], [1.3830646629, 43.5812746107]]], ""type"": ""Polygon""}",Groupe Scolaire Viollet le Duc,23 rue Viollet le Duc,"43.57802148576082,1.386742087415645"
